
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 P   : Précipitations de la journée en 0,1mm
23-27 Q_P : validité de la p (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,    P, Q_P
     9,18800827,    0,    0
     9,18800828,    0,    0
     9,18800829,    0,    0
     9,18800830,    0,    0
     9,18800831,    0,    0
     9,18800901,    0,    0
     9,18800902,    0,    0
     9,18800903,    0,    0
     9,18800904,    0,    0
     9,18800905,    0,    0
     9,18800906,    0,    0
     9,18800907,    1,    0
     9,18800908,   30,    0
     9,18800909,    0,    0
     9,18800910,  110,    0
     9,18800911,   18,    0
     9,18800912,    0,    0
     9,18800913,   18,    0
     9,18800914,    0,    0
     9,18800915,   66,    0
     9,18800916,   20,    0
     9,18800917,   85,    0
     9,18800918,    0,    0
     9,18800919,    0,    0
     9,18800920,  100,    0
     9,18800921,   74,    0
     9,18800922,    0,    0
     9,18800923,    0,    0
     9,18800924,    0,    0
     9,18800925,    0,    0
     9,18800926,    0,    0
     9,18800927,    0,    0
     9,18800928,    0,    0
     9,18800929,    0,    0
     9,18800930,    0,    0
     9,18801001,    0,    0
     9,18801002,    0,    0
     9,18801003,    0,    0
     9,18801004,    1,    0
     9,18801005,    0,    0
     9,18801006,    0,    0
     9,18801007,  104,    0
     9,18801008,    3,    0
     9,18801009,    0,    0
     9,18801010,    0,    0
     9,18801011,    1,    0
     9,18801012,    0,    0
     9,18801013,   60,    0
     9,18801014,    0,    0
     9,18801015,    0,    0
     9,18801016,    0,    0
     9,18801017,    0,    0
     9,18801018,    1,    0
     9,18801019,  153,    0
     9,18801020,    0,    0
     9,18801021,    0,    0
     9,18801022,    0,    0
     9,18801023,    0,    0
     9,18801024,   42,    0
     9,18801025,   13,    0
     9,18801026,    0,    0
     9,18801027,    0,    0
     9,18801028,    0,    0
     9,18801029,    1,    0
     9,18801030,    8,    0
     9,18801031,    0,    0
     9,18801101,    0,    0
     9,18801102,    2,    0
     9,18801103,  192,    0
     9,18801104,   97,    0
     9,18801105,   25,    0
     9,18801106,    0,    0
     9,18801107,    0,    0
     9,18801108,    1,    0
     9,18801109,    0,    0
     9,18801110,    0,    0
     9,18801111,    0,    0
     9,18801112,    0,    0
     9,18801113,    0,    0
     9,18801114,    0,    0
     9,18801115,    1,    0
     9,18801116,    0,    0
     9,18801117,   37,    0
     9,18801118,    0,    0
     9,18801119,    0,    0
     9,18801120,    0,    0
     9,18801121,    0,    0
     9,18801122,    0,    0
     9,18801123,    0,    0
     9,18801124,    0,    0
     9,18801125,    0,    0
     9,18801126,    0,    0
     9,18801127,    0,    0
     9,18801128,   10,    0
     9,18801129,    0,    0
     9,18801130,    0,    0
     9,18801201,    0,    0
     9,18801202,    0,    0
     9,18801203,    0,    0
     9,18801204,    0,    0
     9,18801205,    0,    0
     9,18801206,    0,    0
     9,18801207,    0,    0
     9,18801208,    0,    0
     9,18801209,    0,    0
     9,18801210,   27,    0
     9,18801211,    0,    0
     9,18801212,    0,    0
     9,18801213,    0,    0
     9,18801214,    0,    0
     9,18801215,    0,    0
     9,18801216,    0,    0
     9,18801217,    0,    0
     9,18801218,    0,    0
     9,18801219,    0,    0
     9,18801220,    0,    0
     9,18801221,   32,    0
     9,18801222,    6,    0
     9,18801223,    0,    0
     9,18801224,   20,    0
     9,18801225,   74,    0
     9,18801226,  152,    0
     9,18801227,  148,    0
     9,18801228,    0,    0
     9,18801229,    0,    0
     9,18801230,    0,    0
     9,18801231,   35,    0
     9,18810101,    2,    0
     9,18810102,    0,    0
     9,18810103,    0,    0
     9,18810104,   66,    0
     9,18810105,   20,    0
     9,18810106,  301,    0
     9,18810107,    0,    0
     9,18810108,    0,    0
     9,18810109,    0,    0
     9,18810110,    0,    0
     9,18810111,   43,    0
     9,18810112,    0,    0
     9,18810113,  220,    0
     9,18810114,   19,    0
     9,18810115,    0,    0
     9,18810116,    0,    0
     9,18810117,    0,    0
     9,18810118,   88,    0
     9,18810119,    0,    0
     9,18810120,    0,    0
     9,18810121,    0,    0
     9,18810122,    0,    0
     9,18810123,    0,    0
     9,18810124,    0,    0
     9,18810125,    0,    0
     9,18810126,    0,    0
     9,18810127,    0,    0
     9,18810128,    0,    0
     9,18810129,   70,    0
     9,18810130,    0,    0
     9,18810131,   32,    0
     9,18810201,   44,    0
     9,18810202,    0,    0
     9,18810203,    0,    0
     9,18810204,  370,    0
     9,18810205,   63,    0
     9,18810206,    0,    0
     9,18810207,    0,    0
     9,18810208,   10,    0
     9,18810209,   70,    0
     9,18810210,   10,    0
     9,18810211,  180,    0
     9,18810212,    6,    0
     9,18810213,    0,    0
     9,18810214,    0,    0
     9,18810215,    0,    0
     9,18810216,    0,    0
     9,18810217,    0,    0
     9,18810218,    0,    0
     9,18810219,    0,    0
     9,18810220,   16,    0
     9,18810221,    0,    0
     9,18810222,    0,    0
     9,18810223,    0,    0
     9,18810224,    0,    0
     9,18810225,    0,    0
     9,18810226,   29,    0
     9,18810227,    0,    0
     9,18810228,   27,    0
     9,18810301,    0,    0
     9,18810302,    0,    0
     9,18810303,    0,    0
     9,18810304,    0,    0
     9,18810305,    0,    0
     9,18810306,    0,    0
     9,18810307,    0,    0
     9,18810308,    0,    0
     9,18810309,    0,    0
     9,18810310,    0,    0
     9,18810311,    0,    0
     9,18810312,    0,    0
     9,18810313,    0,    0
     9,18810314,   72,    0
     9,18810315,  240,    0
     9,18810316,    0,    0
     9,18810317,    0,    0
     9,18810318,    0,    0
     9,18810319,    0,    0
     9,18810320,    0,    0
     9,18810321,    0,    0
     9,18810322,    8,    0
     9,18810323,    0,    0
     9,18810324,    6,    0
     9,18810325,   10,    0
     9,18810326,    0,    0
     9,18810327,    0,    0
     9,18810328,   57,    0
     9,18810329,   88,    0
     9,18810330,    0,    0
     9,18810331,    0,    0
     9,18810401,   27,    0
     9,18810402,    0,    0
     9,18810403,    0,    0
     9,18810404,    0,    0
     9,18810405,    0,    0
     9,18810406,    0,    0
     9,18810407,    0,    0
     9,18810408,   68,    0
     9,18810409,   58,    0
     9,18810410,    0,    0
     9,18810411,  163,    0
     9,18810412,    0,    0
     9,18810413,    0,    0
     9,18810414,   58,    0
     9,18810415,   52,    0
     9,18810416,    0,    0
     9,18810417,    0,    0
     9,18810418,    1,    0
     9,18810419,    0,    0
     9,18810420,    0,    0
     9,18810421,    0,    0
     9,18810422,    7,    0
     9,18810423,    0,    0
     9,18810424,    1,    0
     9,18810425,   30,    0
     9,18810426,    0,    0
     9,18810427,    0,    0
     9,18810428,  222,    0
     9,18810429,    0,    0
     9,18810430,    0,    0
     9,18810501,    0,    0
     9,18810502,   48,    0
     9,18810503,   99,    0
     9,18810504,   23,    0
     9,18810505,    0,    0
     9,18810506,    0,    0
     9,18810507,    0,    0
     9,18810508,    0,    0
     9,18810509,    0,    0
     9,18810510,    0,    0
     9,18810511,    0,    0
     9,18810512,    0,    0
     9,18810513,    0,    0
     9,18810514,    0,    0
     9,18810515,    0,    0
     9,18810516,    0,    0
     9,18810517,    0,    0
     9,18810518,    0,    0
     9,18810519,    0,    0
     9,18810520,    0,    0
     9,18810521,   55,    0
     9,18810522,    0,    0
     9,18810523,    0,    0
     9,18810524,    0,    0
     9,18810525,   14,    0
     9,18810526,   53,    0
     9,18810527,  152,    0
     9,18810528,    5,    0
     9,18810529,    0,    0
     9,18810530,   14,    0
     9,18810531,  126,    0
     9,18810601,    0,    0
     9,18810602,   46,    0
     9,18810603,   70,    0
     9,18810604,    0,    0
     9,18810605,    0,    0
     9,18810606,   70,    0
     9,18810607,  103,    0
     9,18810608,   21,    0
     9,18810609,   29,    0
     9,18810610,    0,    0
     9,18810611,  170,    0
     9,18810612,    0,    0
     9,18810613,    0,    0
     9,18810614,    0,    0
     9,18810615,    0,    0
     9,18810616,   28,    0
     9,18810617,    0,    0
     9,18810618,    0,    0
     9,18810619,    0,    0
     9,18810620,    0,    0
     9,18810621,   18,    0
     9,18810622,    0,    0
     9,18810623,    6,    0
     9,18810624,   15,    0
     9,18810625,    0,    0
     9,18810626,    0,    0
     9,18810627,    0,    0
     9,18810628,    0,    0
     9,18810629,    0,    0
     9,18810630,    0,    0
     9,18810701,    0,    0
     9,18810702,    0,    0
     9,18810703,    0,    0
     9,18810704,    0,    0
     9,18810705,    0,    0
     9,18810706,    0,    0
     9,18810707,    0,    0
     9,18810708,    0,    0
     9,18810709,    0,    0
     9,18810710,    0,    0
     9,18810711,    0,    0
     9,18810712,    0,    0
     9,18810713,    0,    0
     9,18810714,    0,    0
     9,18810715,    0,    0
     9,18810716,    0,    0
     9,18810717,    0,    0
     9,18810718,    0,    0
     9,18810719,    0,    0
     9,18810720,    5,    0
     9,18810721,   56,    0
     9,18810722,    0,    0
     9,18810723,    0,    0
     9,18810724,    0,    0
     9,18810725,    0,    0
     9,18810726,    0,    0
     9,18810727,    0,    0
     9,18810728,    0,    0
     9,18810729,    0,    0
     9,18810730,    0,    0
     9,18810731,    0,    0
     9,18810801,    0,    0
     9,18810802,    0,    0
     9,18810803,    0,    0
     9,18810804,    0,    0
     9,18810805,    0,    0
     9,18810806,    0,    0
     9,18810807,    0,    0
     9,18810808,    0,    0
     9,18810809,    0,    0
     9,18810810,    0,    0
     9,18810811,    0,    0
     9,18810812,    0,    0
     9,18810813,    1,    0
     9,18810814,    0,    0
     9,18810815,    0,    0
     9,18810816,    0,    0
     9,18810817,    0,    0
     9,18810818,   35,    0
     9,18810819,    5,    0
     9,18810820,    0,    0
     9,18810821,    0,    0
     9,18810822,    0,    0
     9,18810823,    0,    0
     9,18810824,    0,    0
     9,18810825,    0,    0
     9,18810826,    0,    0
     9,18810827,   33,    0
     9,18810828,   18,    0
     9,18810829,    0,    0
     9,18810830,    0,    0
     9,18810831,    0,    0
     9,18810901,   12,    0
     9,18810902,    0,    0
     9,18810903,    1,    0
     9,18810904,    0,    0
     9,18810905,  102,    0
     9,18810906,    1,    0
     9,18810907,    0,    0
     9,18810908,    5,    0
     9,18810909,    0,    0
     9,18810910,    6,    0
     9,18810911,   21,    0
     9,18810912,    0,    0
     9,18810913,    0,    0
     9,18810914,    0,    0
     9,18810915,    0,    0
     9,18810916,    0,    0
     9,18810917,    0,    0
     9,18810918,    0,    0
     9,18810919,    0,    0
     9,18810920,    0,    0
     9,18810921,  208,    0
     9,18810922,  148,    0
     9,18810923,    4,    0
     9,18810924,  212,    0
     9,18810925,    0,    0
     9,18810926,    0,    0
     9,18810927,    0,    0
     9,18810928,    0,    0
     9,18810929,    0,    0
     9,18810930,    0,    0
     9,18811001,    0,    0
     9,18811002,    0,    0
     9,18811003,    0,    0
     9,18811004,    0,    0
     9,18811005,    0,    0
     9,18811006,    0,    0
     9,18811007,    0,    0
     9,18811008,    0,    0
     9,18811009,    0,    0
     9,18811010,   27,    0
     9,18811011,    0,    0
     9,18811012,    0,    0
     9,18811013,    0,    0
     9,18811014,    0,    0
     9,18811015,   17,    0
     9,18811016,    0,    0
     9,18811017,    0,    0
     9,18811018,    0,    0
     9,18811019,    0,    0
     9,18811020,   85,    0
     9,18811021,    0,    0
     9,18811022,    0,    0
     9,18811023,  140,    0
     9,18811024,   29,    0
     9,18811025,  116,    0
     9,18811026,  113,    0
     9,18811027,    0,    0
     9,18811028,  120,    0
     9,18811029,    0,    0
     9,18811030,    0,    0
     9,18811031,    0,    0
     9,18811101,    0,    0
     9,18811102,   19,    0
     9,18811103,    0,    0
     9,18811104,    0,    0
     9,18811105,    0,    0
     9,18811106,    0,    0
     9,18811107,    0,    0
     9,18811108,    0,    0
     9,18811109,    0,    0
     9,18811110,    0,    0
     9,18811111,    0,    0
     9,18811112,    0,    0
     9,18811113,    0,    0
     9,18811114,    0,    0
     9,18811115,    0,    0
     9,18811116,    0,    0
     9,18811117,    0,    0
     9,18811118,   25,    0
     9,18811119,    0,    0
     9,18811120,    0,    0
     9,18811121,    0,    0
     9,18811122,    0,    0
     9,18811123,    0,    0
     9,18811124,    0,    0
     9,18811125,    0,    0
     9,18811126,    0,    0
     9,18811127,   58,    0
     9,18811128,    0,    0
     9,18811129,    7,    0
     9,18811130,    0,    0
     9,18811201,    5,    0
     9,18811202,    0,    0
     9,18811203,    0,    0
     9,18811204,    0,    0
     9,18811205,    0,    0
     9,18811206,    5,    0
     9,18811207,   58,    0
     9,18811208,    0,    0
     9,18811209,    0,    0
     9,18811210,   32,    0
     9,18811211,    0,    0
     9,18811212,    0,    0
     9,18811213,    0,    0
     9,18811214,    0,    0
     9,18811215,    0,    0
     9,18811216,    0,    0
     9,18811217,    0,    0
     9,18811218,    0,    0
     9,18811219,   85,    0
     9,18811220,   45,    0
     9,18811221,    0,    0
     9,18811222,  113,    0
     9,18811223,  216,    0
     9,18811224,    0,    0
     9,18811225,    0,    0
     9,18811226,    0,    0
     9,18811227,    0,    0
     9,18811228,    0,    0
     9,18811229,    0,    0
     9,18811230,    0,    0
     9,18811231,    0,    0
     9,18820101,    0,    0
     9,18820102,    0,    0
     9,18820103,    1,    0
     9,18820104,   63,    0
     9,18820105,    0,    0
     9,18820106,    1,    0
     9,18820107,   19,    0
     9,18820108,    0,    0
     9,18820109,    0,    0
     9,18820110,    0,    0
     9,18820111,    0,    0
     9,18820112,    0,    0
     9,18820113,    0,    0
     9,18820114,    0,    0
     9,18820115,    0,    0
     9,18820116,    0,    0
     9,18820117,    0,    0
     9,18820118,    0,    0
     9,18820119,    0,    0
     9,18820120,    0,    0
     9,18820121,    0,    0
     9,18820122,    0,    0
     9,18820123,    0,    0
     9,18820124,    0,    0
     9,18820125,    0,    0
     9,18820126,    0,    0
     9,18820127,    0,    0
     9,18820128,    0,    0
     9,18820129,    0,    0
     9,18820130,    0,    0
     9,18820131,    0,    0
     9,18820201,    0,    0
     9,18820202,    0,    0
     9,18820203,    0,    0
     9,18820204,    0,    0
     9,18820205,    0,    0
     9,18820206,    0,    0
     9,18820207,    0,    0
     9,18820208,    0,    0
     9,18820209,    0,    0
     9,18820210,    0,    0
     9,18820211,    0,    0
     9,18820212,    1,    0
     9,18820213,   25,    0
     9,18820214,    0,    0
     9,18820215,    0,    0
     9,18820216,   10,    0
     9,18820217,    0,    0
     9,18820218,    5,    0
     9,18820219,    0,    0
     9,18820220,    0,    0
     9,18820221,    0,    0
     9,18820222,    0,    0
     9,18820223,    0,    0
     9,18820224,    0,    0
     9,18820225,    0,    0
     9,18820226,    0,    0
     9,18820227,  174,    0
     9,18820228,   47,    0
     9,18820301,   18,    0
     9,18820302,   15,    0
     9,18820303,    0,    0
     9,18820304,   90,    0
     9,18820305,   13,    0
     9,18820306,   55,    0
     9,18820307,    0,    0
     9,18820308,    0,    0
     9,18820309,    0,    0
     9,18820310,    0,    0
     9,18820311,    0,    0
     9,18820312,    1,    0
     9,18820313,    0,    0
     9,18820314,    0,    0
     9,18820315,    0,    0
     9,18820316,    0,    0
     9,18820317,    0,    0
     9,18820318,    0,    0
     9,18820319,    0,    0
     9,18820320,    0,    0
     9,18820321,    0,    0
     9,18820322,   15,    0
     9,18820323,    0,    0
     9,18820324,    0,    0
     9,18820325,   14,    0
     9,18820326,    0,    0
     9,18820327,   36,    0
     9,18820328,    0,    0
     9,18820329,    0,    0
     9,18820330,    0,    0
     9,18820331,    0,    0
     9,18820401,   35,    0
     9,18820402,    0,    0
     9,18820403,    0,    0
     9,18820404,  158,    0
     9,18820405,    0,    0
     9,18820406,   46,    0
     9,18820407,    6,    0
     9,18820408,    0,    0
     9,18820409,    0,    0
     9,18820410,    0,    0
     9,18820411,    0,    0
     9,18820412,    0,    0
     9,18820413,    0,    0
     9,18820414,  143,    0
     9,18820415,   62,    0
     9,18820416,    9,    0
     9,18820417,  102,    0
     9,18820418,  128,    0
     9,18820419,    0,    0
     9,18820420,    0,    0
     9,18820421,    0,    0
     9,18820422,    0,    0
     9,18820423,   13,    0
     9,18820424,   49,    0
     9,18820425,   12,    0
     9,18820426,  179,    0
     9,18820427,   28,    0
     9,18820428,   67,    0
     9,18820429,    0,    0
     9,18820430,    0,    0
     9,18820501,   92,    0
     9,18820502,    0,    0
     9,18820503,    1,    0
     9,18820504,   52,    0
     9,18820505,    0,    0
     9,18820506,   22,    0
